lat,lng,bank,tail3,trans,note,pic,district,ward,street
21.055042857142858,105.78625428571429,MBB,154,20,,tan.nguyen15,Quận Bắc Từ Liêm,Phường Cổ Nhuế 1,Phố Trần Cung
21.044352352941175,105.79512941176471,SACOM,207,38,,nhi.vu1,Quận Cầu Giấy,,Ngõ 3 Phố Nghĩa Tân
21.022515135135134,105.80300027027026,VCB,201,185,,hung.nguyen27,Quận Đống Đa,,Ngõ 157 Phố Chùa Láng
21.013031666666667,105.76748166666667,BIDV,967,11,,bao.pham1,Quận Nam Từ Liêm,Phường Phú Đô,Hẻm 8/11/36 Đường Lê Quang Đạo
20.967101999999997,105.818817,TCB,741,33,,quyet.do,Huyện Thanh Trì,,Đường Thanh Liệt
20.9953225,105.64428,MBB,450,17,,,Huyện Quốc Oai,Thị trấn Quốc Oai,Ngõ 161 Đường Hoàng Xá
20.989303076923076,105.79301153846153,TCB,675,27,,,Quận Nam Từ Liêm,Phường Trung Văn,Đường Phùng Khoang
21.037322380952386,105.78993476190477,TCB,207,51,,nhi.vu1,Quận Cầu Giấy,,Ngõ 43
20.954550769230767,105.81159846153845,MSB,778,30,,quyet.do,Huyện Thanh Trì,,Đường Phan Trọng Tuệ
21.000623103448277,105.85119862068966,TCB,736,71,không tìm thấy quán,tien.truong,Quận Hai Bà Trưng,,Ngõ Mai Hương
20.965908,105.79161599999999,VCB,965,17,,,Quận Hà Đông,Phường Phúc La,Đường Phùng Hưng
21.0421275,105.784835,TPB,302,18,,,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Ngõ 46 Phố Trần Quốc Hoàn
21.0071675,105.936735,EXIM,685,13,,hung.nguyen27,Huyện Gia Lâm,Thị trấn Trâu Quỳ,Ngõ 46 đường Trâu Quỳ
21.006487142857139,105.85256285714284,BIDV,758,21,,vinh.nguyen12,Quận Hai Bà Trưng,Phường Thanh Nhàn,Ngõ 105 Phố Bạch Mai
21.069580000000002,105.805388,TCB,859,21,,,Quận Tây Hồ,Phường Xuân La,Ngõ 38 Xuân La
21.046625,105.76372,TCB,11,12,,phat.nguyen7,Quận Bắc Từ Liêm,Phường Phú Diễn,Ngõ 172 Đường Phú Diễn
21.037353076923079,105.77461192307693,VTB,843,92,,nhi.vu1,Quận Cầu Giấy,,Đường Hồ Tùng Mậu
21.068059199999997,105.8047004,VPB,579,126,,dat.tran8,Quận Tây Hồ,,Ngõ 38 Xuân La
20.997432500000002,105.82356375,TCB,336,23,,hai.le8,Quận Thanh Xuân,Phường Khương Trung,Phố Hoàng Văn Thái
21.016544,105.77937499999999,TPB,987,22,,phat.nguyen7,Quận Nam Từ Liêm,Phường Mỹ Đình 1,Phố Đỗ Đình Thiện
20.963230000000003,105.78967,MBB,701,11,,,Quận Hà Đông,Phường Phúc La,Phố Hạnh Hoa
21.013308333333335,105.83306333333333,MBB,224,20,,,Quận Đống Đa,Phường Nam Đồng,Phố Nam Đồng
20.98561,105.793735,SHB,30,30,,,Quận Nam Từ Liêm,,Ngõ 22 Phùng Khoang
20.995083142857141,105.75864685714284,MBB,640,90,,phat.nguyen7,Quận Nam Từ Liêm,,Đường Đại Mỗ
21.062158571428572,105.87867142857142,BIDV,4V2,13,,,Quận Long Biên,Phường Thượng Thanh,Ngõ 606 Đường Ngọc Thụy
21.07425,105.77625666666667,BIDV,615,29,,,Quận Bắc Từ Liêm,Phường Đức Thắng,Lê Văn Hiến
21.0029455,105.86806599999998,VCB,775,137,,,Quận Hai Bà Trưng,,Phố Lạc Trung
21.000604347826084,105.79584,TCB,88,66,Khách không mua loa,hai.le8,Quận Thanh Xuân,,Đường cao tốc Vành đai 3
21.061120000000003,105.72180499999999,SACOM,321,33,,thao.nguyen43,Huyện Hoài Đức,,Ngõ 82 Đường Lai Xá
21.041262105263158,105.78272473684211,TCB,937,54,,,Quận Cầu Giấy,,Ngõ 215 Phố Trần Quốc Hoàn
21.054387857142856,105.73906392857144,VCCB,388,82,,doan.ngo,Quận Bắc Từ Liêm,,Ngách 78 Ngõ 132 Đường Cầu Diễn
21.050968,105.762906,VCB,723,20,,phat.nguyen7,Quận Bắc Từ Liêm,Phường Phú Diễn,Ngõ 193 Đường Phú Diễn
21.062093333333337,105.91668,VTB,218,30,,ngoc.nguyen26,Quận Long Biên,,Phố Kẻ Tạnh
20.986966363636366,105.85275909090909,TCB,804,46,,dung.vu2,Quận Hoàng Mai,,Phố Nguyễn Đức Cảnh
21.041976190476191,105.82536333333333,VCB,560,39,,dat.tran8,Quận Tây Hồ,,Ngõ 93 Thụy Khuê
21.034933333333335,105.79491555555555,MBB,48,32,,nhi.vu1,Quận Cầu Giấy,,Đường Cầu Giấy
21.162945,105.848645,TCB,978,16,,,Huyện Đông Anh,Thị trấn Đông Anh,Đường Lâm Tiên
20.912360000000003,105.87422692307692,TCB,18,66,kh cây xăng,quyet.do,Huyện Thanh Trì,,Đường Đông Mỹ – Vạn Phúc
20.928032500000004,105.686976875,VCB,159,50,,,Huyện Chương Mỹ,,Quốc lộ 6
20.96513,105.82611,AGRIBANK,883,14,,truong.duong,Quận Hoàng Mai,Phường Hoàng Liệt,Phố Nguyễn Phan Chánh
21.018233076923075,105.77665692307694,TCB,421,32,,,Quận Nam Từ Liêm,,Ngõ 145 Đình Thôn
21.031997647058823,105.76980352941175,VPB,14,48,,,Quận Nam Từ Liêm,,Ngõ 21 Nguyễn Hoàng
20.981879166666669,105.78857083333334,not defined or m2m,222,43,,,Quận Hà Đông,,Phố Ao Sen
21.045725,105.78100375,TPB,400,20,Khách dùng loa rồi k có nhu cầu dùng thêm,dat.tran8,Quận Cầu Giấy,Phường Mai Dịch,Đường Phạm Văn Đồng
21.050414833333338,105.73309516666666,MBB,408,213,,,Quận Nam Từ Liêm,,Ngõ 80 Đường Xuân Phương
21.06082,105.89516124999999,TPB,801,19,,,Quận Long Biên,Phường Đức Giang,Phố Ô Cách
21.037067500000003,105.78601499999999,MBB,800,17,,,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Phan Văn Trường
21.08639375,105.71762,MBB,621,37,,,Huyện Đan Phượng,,Đường Hạ Hội
21.009996428571426,105.76521428571428,MBB,999,44,,,Quận Nam Từ Liêm,,Ngõ 82 Phố Phú Đô
20.962428333333335,105.838285,TCB,112,19,,truong.duong,Quận Hoàng Mai,Phường Hoàng Liệt,Phố Linh Đường
20.979892091503274,105.8003073856209,MBB,868,479,,quyet.do,Huyện Thanh Trì,,Đường Tân Triều
20.99624153846154,105.86892384615385,TCB,668,38,,hung.nguyen27,Quận Hai Bà Trưng,,Đường Số 4
20.992683,105.81466400000001,VTB,224,32,,,Quận Thanh Xuân,,Phố Khương Hạ
21.021437931034484,105.79075689655171,TCB,258,64,,,Quận Cầu Giấy,,Phố Nguyễn Như Uyên
21.0450155,105.877032,MBB,527,49,Ko muốn lắp,phuong.pham10,Quận Long Biên,,Ngõ 15 Phố Hoàng Như Tiếp
20.9682575,105.7949335,MBB,786,46,,,Huyện Thanh Trì,,Ngách 50 Ngõ 21 Đường Yên Xá
20.976190059523805,105.81662226190474,VCCB,612,452,,anh.vu10,Quận Hoàng Mai,,Ngõ 282 Kim Giang
21.030085,105.77444,TCB,441,14,,,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Đường Mỹ Đình
21.050684615384615,105.80748384615384,TCB,139,32,,phuong.nguyen44,Quận Cầu Giấy,,Ngõ 89 Lạc Long Quân
20.985522352941175,105.85114882352941,TCB,89,62,,,Quận Hoàng Mai,,Ngõ 51 Phố Lương Khánh Thiện
21.036236,105.78662600000001,VCB,981,20,,,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Phố Trần Quốc Vượng
21.020546666666661,105.80909916666666,BIDV,706,39,,tien.truong,Quận Đống Đa,,Ngõ 91 Đường Nguyễn Chí Thanh
21.058915,105.8079925,VCB,775,16,,,Quận Tây Hồ,Phường Xuân La,Ngõ 445 Lạc Long Quân
20.999274999999997,105.86188375,VPB,77,16,,,Quận Hai Bà Trưng,Phường Quỳnh Mai,Phố Kim Ngưu
21.009310357142862,105.83639178571427,BIDV,622,93,,hung.nguyen27,Quận Đống Đa,,Ngõ B6 Phạm Ngọc Thạch
20.985436875,105.797813125,BIDV,715,48,Khách từ chối mua loa,hai.le8,Quận Thanh Xuân,,Ngõ 42 Phố Triều Khúc
20.981054067796613,105.80094237288135,TCB,19,182,,quyet.do,Huyện Thanh Trì,,Phố Triều Khúc
21.032267272727275,105.7932609090909,MBB,400,28,,,Quận Cầu Giấy,Phường Dịch Vọng,Phố Dịch Vọng
21.009856428571428,105.84994785714285,SHB,855,48,không gặp chủ,tien.truong,Quận Hai Bà Trưng,,Ngõ Lê Đại Hành
21.016137999999998,105.820372,MBB,320,55,,,Quận Đống Đa,,Phố Hoàng Cầu
20.967734285714283,105.77632142857144,BIDV,739,26,,vinh.nguyen12,Quận Hà Đông,Phường Hà Cầu,Phố Lê Hồng Phong
20.986427346938772,105.79793204081631,MBB,258,191,,hai.le8,Quận Thanh Xuân,,Phố Triều Khúc
21.033766363636367,105.76704454545454,TCB,233,48,,,Quận Nam Từ Liêm,,Phố Bùi Xuân Phái
20.968444117647056,105.76906911764705,TCB,597,87,,vinh.nguyen12,Quận Hà Đông,,Phố Ngô Thì Nhậm
20.985441333333331,105.81430666666667,BIDV,437,48,,hai.le8,Quận Thanh Xuân,,Phố Vũ Tông Phan
20.989591666666669,105.861905,VPB,945,14,,,Quận Hoàng Mai,Phường Mai Động,Ngõ 19 Phố Mai Động
21.04589,105.872145,ACB,82,35,Khách đã có loa rồi,ngoc.nguyen26,Quận Long Biên,,Ngách 298/24 Đường Ngọc Lâm
21.022466666666666,105.79249,TCB,40,17,,,Quận Cầu Giấy,Phường Yên Hoà,Ngõ 235 Yên Hòa
20.99783,105.73902125,BIDV,625,29,,,Quận Nam Từ Liêm,Phường Tây Mỗ,Âu Lạc 3
21.169729999999998,105.85698000000001,VTB,947,13,,,Huyện Đông Anh,Thị trấn Đông Anh,Đường Uy Nỗ
21.02138,105.83329499999999,AGRIBANK,210,18,,hung.nguyen27,Quận Đống Đa,Phường Hàng Bột,Phố Hồ Văn Chương
21.007271428571428,105.84426714285715,BIDV,850,20,,,Quận Hai Bà Trưng,Phường Bách Khoa,Phố Trần Đại Nghĩa
21.041646551724135,105.78664172413794,VCB,566,90,,phuong.nguyen44,Quận Cầu Giấy,,Phố Trần Quốc Hoàn
21.03665185185185,105.77380407407406,MBB,840,88,,,Quận Cầu Giấy,,Ngõ 29 Phố Dương Khuê
21.071791718750003,105.77291401041666,MBB,266,743,Đã có loa ngân hàng,tan.nguyen15,Quận Bắc Từ Liêm,,Ngõ 32 Phố Viên
20.924202272727275,105.70212545454544,MBB,753,65,,,Huyện Chương Mỹ,,Đường Chúc Sơn
20.963704999999997,105.83956,MBB,117,13,,truong.duong,Quận Hoàng Mai,Phường Hoàng Liệt,Phố Linh Đường
21.127335,105.77556333333332,MBB,854,19,,,Huyện Đông Anh,Xã Kim Chung,Đường Kim Chung
20.99879117647059,105.80297117647059,MBB,308,32,,,Quận Thanh Xuân,,Đường Nguyễn Tuân
21.027059166666668,105.82245999999999,VTB,4CK,24,,,Quận Ba Đình,Phường Giảng Võ,Phố Trần Huy Liệu
20.984325555555557,105.88757833333332,MBB,184,90,,anh.vu10,Quận Hoàng Mai,,Ngõ 112 Nam Dư
21.022526666666668,105.80027083333331,ACB,666,34,,,Quận Đống Đa,,Đường Láng
21.023548372093025,105.80434488372093,MBB,873,108,,minh.nguyen24,Quận Đống Đa,,Ngõ 106 Phố Chùa Láng
20.994124444444449,105.85630333333333,MBB,334,25,,,Quận Hai Bà Trưng,Phường Minh Khai,Ngõ Gốc Đề
20.983003333333333,105.86238333333334,TPB,450,13,,truong.duong,Quận Hoàng Mai,Phường Hoàng Văn Thụ,Phố Tân Mai
21.04174,105.7830425,TCB,232,13,,,Quận Cầu Giấy,Phường Dịch Vọng Hậu,Ngõ 201 Phố Trần Quốc Hoàn
20.993579411764706,105.83020823529411,TCB,667,36,,,Quận Thanh Xuân,,Ngõ 188 Lê Trọng Tấn
21.003070000000005,105.84592727272727,PVCOM,356,41,,hung.nguyen27,Quận Hai Bà Trưng,,Ngõ 40 Phố Tạ Quang Bửu
21.012061555555555,105.82401155555556,TCB,373,120,,,Quận Đống Đa,,Phố Đặng Tiến Đông
20.968992,105.78788399999999,TCB,610,21,,,Quận Hà Đông,Phường Phúc La,Phố Nguyễn Sơn Hà
21.055145000000003,105.74640000000001,VCB,827,26,,phat.nguyen7,Quận Bắc Từ Liêm,Phường Minh Khai,Phố Văn Trì
21.001865000000002,105.84333666666666,BIDV,888,33,,hung.nguyen27,Quận Hai Bà Trưng,,Ngõ 204 Phố Lê Thanh Nghị
21.055390000000003,105.81982,TCB,935,16,,,Quận Tây Hồ,Phường Quảng An,Đặng Thai Mai
21.009477777777775,105.51822296296295,TCB,980,157,,tuan.tran8,Huyện Thạch Thất,,Quốc lộ 21
21.036842000000004,105.81487400000002,MBB,396,28,,,Quận Ba Đình,Phường Cống Vị,Phố Liễu Giai
21.111145,105.496205,MBB,910,11,,,Thị xã Sơn Tây,Phường Trung Sơn Trầm,Quốc lộ 21
21.035776296296298,105.91096018518517,MBB,694,164,Cân nhắc chưa lâp,phuong.pham10,Quận Long Biên,,Ngõ 100 Phố Sài Đồng
20.990837999999997,105.941084,BIDV,304,11,,,Huyện Gia Lâm,Xã Đa Tốn,Đại Dương 8
21.045234166666667,105.75155375,TCB,10,76,,doan.ngo,Quận Bắc Từ Liêm,,Đường Cầu Diễn
20.998169019607843,105.84671333333331,MBB,838,131,,,Quận Hai Bà Trưng,,Ngõ Tự Do
21.007007931034479,105.81211482758621,TCB,301,71,,hai.le8,Quận Thanh Xuân,,Ngõ 53 Phố Quan Nhân
21.067098235294118,105.82760764705884,VCB,840,66,,dat.tran8,Quận Tây Hồ,,Đường Âu Cơ
20.993447916666668,105.86902583333334,BIDV,T11,68,,hung.nguyen27,Quận Hai Bà Trưng,,Đường Số 4
21.009042666666666,105.781994,MBB,886,60,,,Quận Nam Từ Liêm,,Ngõ 32 Đỗ Đức Dục
21.017793793103451,105.80341137931033,OCB,777,95,,,Quận Đống Đa,,Phố Pháo Đài Láng
21.040817808219181,105.78406602739727,TCB,303,163,,,Quận Cầu Giấy,,Ngõ 199 Trần Quốc Hoàn
21.032213076923071,105.82499384615386,MBB,374,26,,dat.tran8,Quận Ba Đình,Phường Kim Mã,Ngõ 192 Kim Mã
21.007275535714289,105.86989607142858,PVCOM,3,189,,minh.nguyen24,Quận Hai Bà Trưng,,Ngõ 920 Đường Bạch Đằng
21.054353846153848,105.78710461538462,ACB,358,38,,phat.nguyen7,Quận Bắc Từ Liêm,,Phố Trần Cung
21.017300625000004,105.937800625,MBB,386,50,Khách đã có loa rồi,ngoc.nguyen26,Huyện Gia Lâm,,Ngõ 29 Phố Chính Trung
21.018878095238094,105.82017523809525,BIDV,503,52,,,Quận Đống Đa,,Phố Mai Anh Tuấn
21.061898095238096,105.80821714285715,PVCOM,139,63,,dat.tran8,Quận Tây Hồ,,Đường Xuân La
21.018446,105.817402,VCB,714,11,,,Quận Ba Đình,Phường Thành Công,Ngõ 59 Láng Hạ
20.99811,105.85296391304348,TCB,666,40,,hung.nguyen27,Quận Hai Bà Trưng,,Ngõ 158 Phố Hồng Mai
20.955049999999996,105.84228,ACB,517,15,,truong.duong,Huyện Thanh Trì,Thị trấn Văn Điển,Ngõ 3
20.980389166666669,105.78855202380954,MBB,777,186,,,Quận Hà Đông,,Đường Trần Phú
20.977346470588234,105.80024176470587,SACOM,965,37,,quyet.do,Huyện Thanh Trì,,Phố Vũ Đức Úy
21.010839999999998,105.79999111111111,MBB,31,35,,,Quận Cầu Giấy,,Đường Trần Duy Hưng
20.959182666666667,105.75997333333333,MBB,270,32,,vinh.nguyen12,Quận Hà Đông,,Ngõ 12 Đường Quang Trung
20.9756625,105.8461625,MBB,348,13,,,Quận Hoàng Mai,Phường Thịnh Liệt,Hẻm 88/1 Giáp Nhị
20.983889729729729,105.78978297297297,OCB,538,103,,,Quận Hà Đông,,Phố An Hoà
20.981531666666665,105.78836833333334,TCB,948,12,,,Quận Hà Đông,Phường Mộ Lao,Ngõ 2 Phố Ao Sen
21.003160625000003,105.93799062499998,MBB,766,102,Khách đã có loa rồi,ngoc.nguyen26,Huyện Gia Lâm,,Ngõ 257 Trâu Quỳ
21.036286250000003,105.80117249999999,VCB,601,21,,,Quận Cầu Giấy,Phường Quan Hoa,Phố Dương Quảng Hàm
21.03465,105.85438736842106,ACB,966,58,,,Quận Hoàn Kiếm,,Phố Nguyễn Hữu Huân
21.003221818181817,105.94833727272727,VCB,233,39,,,Huyện Gia Lâm,,Biển Hồ 2
21.036243,105.80130950000002,VPB,48F,53,,phuong.nguyen44,Quận Cầu Giấy,,Phố Dương Quảng Hàm
21.050945,105.73808833333334,VCB,373,18,,phat.nguyen7,Quận Bắc Từ Liêm,Phường Minh Khai,Phố Nguyên Xá
21.050476666666665,105.70754666666666,MBB,864,19,,,Huyện Hoài Đức,Xã Kim Chung,Ngõ 63 Đường Yên Bệ
21.050804,105.70718600000001,TCB,162,10,,,Huyện Hoài Đức,Xã Kim Chung,Ngõ 63 Đường Yên Bệ
21.0656575,105.77951625,VPB,585,15,,,Quận Bắc Từ Liêm,Phường Cổ Nhuế 2,Ngõ 282 Cổ Nhuế
21.02074,105.77616,MBB,428,10,,,Quận Nam Từ Liêm,Phường Mỹ Đình 2,Ngõ 37 Thiên Hiền
20.989231176470586,105.77265735294117,MBB,774,110,,phat.nguyen7,Quận Nam Từ Liêm,,Phố Ngọc Trục
20.98045,105.84545,TPB,888,12,,,Quận Hoàng Mai,Phường Thịnh Liệt,Bờ Sông Sét
21.000408499999995,105.80735050000001,VCCB,838,72,Cuaer hàng chỉ có nhân viên ko quyết đc,cong.lan,Quận Thanh Xuân,,Đường Vũ Trọng Phụng
21.012882424242424,105.80824333333335,MBB,204,112,,,Quận Đống Đa,,Đường Láng
20.972931000000003,105.77558000000002,MBB,150,23,,,Quận Hà Đông,Phường Yết Kiêu,Phố Trương Công Định
20.95411,105.81082,TCB,637,13,,quyet.do,Huyện Thanh Trì,Xã Tả Thanh Oai,Đường Tả Thanh Oai
21.023298333333329,105.812245,TCB,427,14,,,Quận Ba Đình,Phường Thành Công,Ngõ 9 Phố Nguyên Hồng
21.03460625,105.82870499999999,MBB,360,53,,hai.le8,Quận Ba Đình,,Ngõ 100 Đội Cấn
21.008717500000003,105.85007499999999,TCB,528,25,,,Quận Hai Bà Trưng,Phường Lê Đại Hành,Đường Đại Cồ Việt
21.013226,105.799498,MBB,979,23,,,Quận Cầu Giấy,Phường Trung Hoà,Ngách 43/10 Phố Trung Kính
21.00135,105.84939277777778,TCB,352,84,,minh.nguyen24,Quận Hai Bà Trưng,,Phố Tạ Quang Bửu
21.036308333333331,105.782715,MSB,522,70,Mc đã có loa của bank,bao.pham1,Quận Cầu Giấy,,Đường Xuân Thủy
21.00487142857143,105.84684285714286,TCB,17,28,,,Quận Hai Bà Trưng,Phường Bách Khoa,Phố Tạ Quang Bửu
20.942063653846155,105.7580426923077,ACB,137,113,,,Quận Hà Đông,,Phố Phú Lương
20.907081666666667,105.852495,VTB,330,18,,truong.duong,Huyện Thanh Trì,Xã Liên Ninh,Đường Phương Dung
21.012696666666663,105.80082833333334,MBB,480,20,,,Quận Cầu Giấy,Phường Trung Hoà,Ngõ 39 Phố Trung Kính
20.89981,105.75019,TCB,379,10,,thao.nguyen43,Huyện Thanh Oai,Xã Cao Viên,Ngách 3 Ngõ Giữa
21.027053333333331,105.90899833333334,TCB,79,30,,ngoc.nguyen26,Quận Long Biên,,Ngách 134/30 Đường Thạch Bàn
21.060904545454544,105.78096272727274,MBB,953,40,,doan.ngo,Quận Bắc Từ Liêm,,Ngõ 105 Cổ Nhuế
21.051940000000002,105.7399575,TCB,11,26,,phat.nguyen7,Quận Bắc Từ Liêm,Phường Minh Khai,Ngách 49 Ngõ 132 Đường Cầu Diễn
21.023301,105.795604,TCB,326,37,,,Quận Cầu Giấy,,Phố Yên Hòa
21.041705454545458,105.78486909090908,MBB,585,30,,phuong.nguyen44,Quận Cầu Giấy,,Phố Trần Quốc Hoàn
21.02592630434782,105.90953347826085,TPB,686,146,Khách đã có loa rồi,ngoc.nguyen26,Quận Long Biên,,Đường Thạch Bàn
20.930662857142856,105.78401428571428,BIDV,386,18,,,Huyện Thanh Oai,Xã Cự Khê,Đường trục phía Nam
20.995148888888888,105.85685722222223,MBB,18,57,,hung.nguyen27,Quận Hai Bà Trưng,,Đường Vành đai 2
21.032115,105.79878125,MBB,999,22,,,Quận Cầu Giấy,Phường Quan Hoa,Ngõ 155 Đường Cầu Giấy
21.011856190476188,105.79752142857141,TCB,602,94,,,Quận Cầu Giấy,,Ngách 43/49 Phố Trung Kính
21.00329,105.83535777777779,not defined or m2m,141,30,,,Quận Đống Đa,,Phố Phương Mai
21.002071111111103,105.8668,TCB,919,42,,minh.nguyen24,Quận Hai Bà Trưng,,Ngõ 61 Phố Lạc Trung
21.0969,105.70118,AGRIBANK,798,17,,,Huyện Đan Phượng,Xã Tân Hội,Đường Nhuệ Giang
21.004534999999997,105.93799714285716,TPB,888,170,,,Huyện Gia Lâm,,Đường Trâu Quỳ
21.021982727272732,105.7915890909091,TCB,804,33,,,Quận Cầu Giấy,,Phố Yên Hòa
20.958479629629629,105.80474185185186,MBB,670,71,Kh đã có loa,quyet.do,Huyện Thanh Trì,,Đường Phan Trọng Tuệ
20.97529625,105.76659437500001,MSB,79,53,,,Quận Hà Đông,,Phố Nông Quốc Chấn
20.979411851851857,105.7833714814815,BIDV,422,124,,vinh.nguyen12,Quận Hà Đông,,Ngõ 108 Đường Trần Phú
21.002830624999998,105.96391499999999,VCB,127,49,,,Huyện Gia Lâm,,Đường Nguyễn Bình
20.99077777777778,105.87884277777778,TCB,997,43,,anh.vu10,Quận Hoàng Mai,,Phố Vĩnh Hưng
21.03466,105.7784,MBB,842,17,,dat.tran8,Quận Cầu Giấy,Phường Mai Dịch,Ngõ 58 Phố Trần Bình
21.055280624999998,105.84002687499999,TCB,966,57,,dat.tran8,Quận Tây Hồ,,Ngõ 76 An Dương
20.989562,105.878114,SHB,OB8,13,,anh.nguyen91,Quận Hoàng Mai,Phường Vĩnh Hưng,Phố Vĩnh Hưng
21.045577272727268,105.76258939393939,BIDV,451,66,,doan.ngo,Quận Bắc Từ Liêm,,Đường Phú Diễn
21.015841428571431,105.73763428571428,TCB,170,26,,,Quận Nam Từ Liêm,Phường Tây Mỗ,Phố Do Nha
21.060825925925929,105.78159648148146,TCB,530,147,,,Quận Bắc Từ Liêm,,Ngõ 82 Cổ Nhuế
20.97868125,105.79087125000001,SHB,936,29,,,Quận Hà Đông,Phường Văn Quán,Đường 19 Tháng 5
20.990104166666669,105.79704083333334,TCB,813,33,,phat.nguyen7,Quận Nam Từ Liêm,,Đường Lương Thế Vinh
21.007570666666663,105.82348933333333,BIDV,325,36,,,Quận Đống Đa,,Phố Tây Sơn
21.143279999999997,105.8556076923077,MBB,400,37,,hiep.nguyen2,Huyện Đông Anh,,Đường Đản Dị
20.981505,105.78522250000002,BIDV,237,37,,vinh.nguyen12,Quận Hà Đông,,Phố Nguyễn Văn Trỗi
21.035063076923077,105.85338384615385,BIDV,391,35,Không có nhu cầu,thuong.nguyen9,Quận Hoàn Kiếm,,Phố Mã Mây
21.001044444444446,105.73845666666666,VTB,83,32,,phat.nguyen7,Quận Nam Từ Liêm,,Đại Việt 4
20.994487777777781,105.87400777777776,VCB,920,28,,vinh.nguyen12,Quận Hai Bà Trưng,Phường Vĩnh Tuy,Phố Dương Văn Bé
20.965990512820511,105.77697923076923,VIB,202,78,,,Quận Hà Đông,,Phố Tô Hiệu
20.991704166666668,105.64269166666666,MBB,607,26,,,Huyện Quốc Oai,Thị trấn Quốc Oai,Đường Hoàng Xá
21.044044,105.794148,VIB,202,39,,,Quận Cầu Giấy,,Phố Nghĩa Tân
21.047006666666668,105.87333833333334,VTB,834,22,Khách đã có loa rồi,ngoc.nguyen26,Quận Long Biên,Phường Ngọc Lâm,Ngõ 298 Đường Ngọc Lâm
21.026307391304346,105.81021173913042,MBB,265,95,,hai.le8,Quận Ba Đình,,Đường La Thành
20.982688846153849,105.52615346153844,VCB,917,92,,,Huyện Thạch Thất,,Đường Hồ Chí Minh
21.029080689655171,105.84481379310346,VCB,742,89,,thuong.nguyen9,Quận Hoàn Kiếm,,Phố Hàng Bông
21.037233030303028,105.7852931818182,SHINHAN,596,193,Mc đã có loa của TCB,bao.pham1,Quận Cầu Giấy,,Ngõ 130 Đường Xuân Thủy
21.001965454545456,105.80089727272727,BIDV,888,38,Chân toà nhà không có MC nào,cong.lan,Quận Thanh Xuân,,Đường Nguyễn Tuân
21.023010399999997,105.7927392,MBB,410,84,,,Quận Cầu Giấy,,Phố Yên Hòa
21.068903134328355,105.71577343283583,SACOM,411,175,,thao.nguyen43,Huyện Hoài Đức,,Tuyến 12
21.034889583333339,105.73800166666666,MBB,532,76,,thao.nguyen43,Huyện Hoài Đức,,Đường Tỉnh 422B
21.005304,105.80192,BIDV,2V1,23,,,Quận Thanh Xuân,Phường Nhân Chính,Phố Nguyễn Xuân Linh
21.000976,105.85925999999999,BIDV,125,79,,minh.nguyen24,Quận Hai Bà Trưng,,Phố Quỳnh Mai
21.0338275,105.8164175,MBB,676,26,,,Quận Ba Đình,Phường Liễu Giai,Ngõ 36 Vạn Bảo
20.989706190476188,105.86520571428572,MBB,151,46,,truong.duong,Quận Hoàng Mai,,Đường Lĩnh Nam
21.042510227272725,105.77517386363637,VCB,701,180,Lắp đặt loa thành công bán kính 100m,bao.pham1,Quận Cầu Giấy,,Phố Mai Dịch
20.986988571428572,105.85205857142857,TCB,229,20,,,Quận Hoàng Mai,Phường Tương Mai,Phố Nguyễn Đức Cảnh
21.055060769230767,105.73169384615385,TCB,54,31,,phat.nguyen7,Quận Bắc Từ Liêm,,Phố Nhổn
21.004263225806451,105.83008903225806,TCB,705,141,,,Quận Đống Đa,,Phố Tam Khương
20.96273,105.8224475,TPB,658,25,Không tìm thấy,truong.duong,Quận Hoàng Mai,Phường Hoàng Liệt,Phố Bùi Quốc Khái
20.980186,105.79541800000001,ACB,888,34,,quyet.do,Huyện Thanh Trì,,Đường Chiến Thắng
21.019129999999997,105.79985086956523,TCB,178,42,,,Quận Cầu Giấy,,Phố Nguyễn Bá Khoản
20.968500000000002,105.79619622641509,TCB,414,178,,,Huyện Thanh Trì,,Ngõ 73 Yên Xá
21.008695000000003,105.80838305555555,TCB,692,99,,,Quận Cầu Giấy,,Ngõ 189 Nguyễn Ngọc Vũ
20.992256727272729,105.85258290909091,TCB,578,120,,truong.duong,Quận Hoàng Mai,,Đường Hoàng Mai
20.899173333333334,105.75076,TCB,585,26,,thao.nguyen43,Huyện Thanh Oai,Xã Cao Viên,Ngõ 1 Đường Xóm Kênh
21.054305,105.7862575,TCB,769,12,,tan.nguyen15,Quận Bắc Từ Liêm,Phường Cổ Nhuế 1,Ngõ 195 Phố Trần Cung
21.038830588235292,105.73827705882354,TPB,212,35,,,Quận Nam Từ Liêm,,Ngõ 123 Đường Xuân Phương
21.05993,105.88774333333333,MBB,730,12,,,Quận Long Biên,Phường Thượng Thanh,Ngõ 94 Phố Thượng Thanh
21.071496111111113,105.77034388888889,TCB,272,58,,phat.nguyen7,Quận Bắc Từ Liêm,,Phố Viên
20.99478222222222,105.84977333333333,TCB,345,26,,vinh.nguyen12,Quận Hai Bà Trưng,Phường Trương Định,Đường Trương Định
20.98425,105.78760125,MBB,111,31,,vinh.nguyen12,Quận Hà Đông,,Phố Nguyễn Văn Lộc
